"university","career","inscription_date","first_name","last_name","gender","age","postal_code","location","email"
"universidad nacional de jujuy","licenciatura en administración ","2020/10/14","stanley","buchanan","m",104,8360,"buena esperanza","rachelcollier@yahoo.com"
"universidad nacional de jujuy","licenciatura en administración ","2020/10/14","stanley","buchanan","m",104,6277,"buena esperanza","rachelcollier@yahoo.com"
"universidad nacional de jujuy","licenciatura en producción de bioimagenes","2020/10/27","steven","mcbride","m",72,9017,"cameron","brownmiguel@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias geológicas","2020/10/05","daniel","stewart","m",65,9411,"base aerea teniente matienzo","garciacody@hotmail.com"
"universidad nacional de jujuy","agronomía","2021/01/20","tiffany","johnson","f",43,4126,"el brete","swinters@hotmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/12/28","anthony","hendricks","m",45,5645,"el cenizo","alexa52@hotmail.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/10/06","michael","meyers","m",28,2919,"copacabana","carterautumn@hotmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2021/01/11","samuel","green","m",116,8138,"anzoategui","oortiz@hotmail.com"
"universidad nacional de jujuy","licenciatura en artes","2020/11/18","kimberly","shaw","f",83,5589,"chapanay","ashley29@gmail.com"
"universidad nacional de jujuy","bioquímica","2020/12/05","cody","ware","m",27,1648,"rincon de milberg","johnsonamanda@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la educación ","2020/10/06","sheila","walker","f",40,3199,"los laureles","evanparsons@gmail.com"
"universidad nacional de jujuy","farmacia","2021/01/01","jessica","harrington","f",10,7212,"doctor domingo harosteguy","sarawilliams@gmail.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2020/11/03","michael","harrison","m",114,3287,"aldea san gregorio","katherine88@gmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2021/01/04","adam","keller","m",93,1765,"isidro casanova","taylormary@yahoo.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/11/01","tonya","williams","f",11,1684,"ciudad jardin del palomar","youngsamuel@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2021/01/19","stephanie","jones","f",69,6511,"hale","gonzalezbrandon@yahoo.com"
"universidad nacional de jujuy","contador público ","2020/11/11","timothy","pratt","m",72,7245,"campo sabate","swoods@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias geológicas","2020/09/09","amanda","cummings","f",72,3449,"boliche lata","mclaughlinmark@hotmail.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2020/09/23","john","kelly","m",113,7021,"alzaga","ericgarcia@gmail.com"
"universidad nacional de jujuy","diseño de imagen y sonido","2020/10/07","ian","norris","m",12,9407,"28 de noviembre","lclark@hotmail.com"
"universidad nacional de jujuy","ingeniería mecánica","2020/11/21","jeremy","brooks","m",94,8521,"arroyo de la ventana","zmeyer@hotmail.com"
"universidad nacional de jujuy","licenciatura en administración ","2020/12/10","gregory","rodriguez","m",63,3351,"azara","christine33@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2020/09/17","charles","george","m",91,2907,"general conesa","jramsey@hotmail.com"
"universidad nacional de jujuy","licenciatura en musicoterapia","2020/10/11","wendy","gonzalez","f",83,2711,"almacen piatti","bstone@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias geológicas","2020/09/04","anthony","deleon","m",77,1886,"ranelagh","benjamin52@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2020/11/07","angel","ponce","m",48,7408,"la colina","santosisaac@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2020/11/07","angel","ponce","m",48,6269,"la colina","santosisaac@yahoo.com"
"universidad nacional de jujuy","ingeniería mecánica","2021/01/07","julie","crawford","f",66,7205,"la esperanza rosas las flores","michaelhill@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la educación ","2020/11/01","matthew","shelton","m",113,2315,"estacion saguier","gabrielarodriguez@hotmail.com"
"universidad nacional de jujuy","agronomía","2020/09/19","kelsey","sandoval","f",29,3262,"caseros","ukelly@hotmail.com"
"universidad nacional de jujuy","agronomía","2020/09/19","kelsey","sandoval","f",29,1678,"caseros","ukelly@hotmail.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2021/01/05","jacob","reilly","m",69,8301,"planicie banderita","audrey12@yahoo.com"
"universidad nacional de jujuy","medicina","2020/11/13","steven","miller","m",24,7267,"alvarez de toledo","johnstonscott@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/11/14","dawn","spencer","f",41,6106,"aaron castellanos","charleshatfield@hotmail.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2020/10/09","amber","guzman","f",61,1722,"merlo","meyercharles@gmail.com"
"universidad nacional de jujuy","bioquímica","2021/01/30","herbert","clark","m",32,3357,"barra bonita","heather86@yahoo.com"
"universidad nacional de jujuy","diseño industrial","2020/10/22","daniel","prince","m",5,3076,"huanqueros","daltonjoseph@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/09/30","ashley","long","f",4,4716,"amadores","mary62@hotmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/12/13","betty","clements","f",53,7119,"cari larquea","nguyentiffany@yahoo.com"
"universidad nacional de jujuy","licenciatura en administración ","2021/01/09","matthew","martin","m",13,3114,"aldea maria luisa","leeashley@hotmail.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/09/28","jennifer","wilson","f",11,6557,"arboleda","robertlopez@yahoo.com"
"universidad nacional de jujuy","licenciatura en administración ","2020/11/24","richard","hayden","m",50,8324,"cipolletti","jessekemp@yahoo.com"
"universidad nacional de jujuy","bioquímica","2021/01/17","aaron","sandoval","m",26,2703,"cabo san fermin","joseph12@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias de la computación","2020/10/19","rebecca","cooper","f",111,2630,"firmat","sara33@hotmail.com"
"universidad nacional de jujuy","medicina","2020/10/15","amanda","lamb","f",29,2701,"12 de agosto","elizabeth40@hotmail.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/09/04","jamie","jackson","f",112,5721,"agua seballe","smithcassidy@hotmail.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2020/12/05","teresa","evans","f",18,3641,"arroyo seco","hannamolly@hotmail.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2020/12/05","teresa","evans","f",18,2128,"arroyo seco","hannamolly@hotmail.com"
"universidad nacional de jujuy","licenciatura en sociología ","2020/12/26","john","ford","m",70,3453,"ifran","eric69@gmail.com"
"universidad nacional de jujuy","diseño industrial","2020/09/15","john","thompson","m",47,4230,"brea chimpana","pgutierrez@gmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/12/11","kayla","harris","f",40,5623,"atuel sud","jacksonrichard@yahoo.com"
"universidad nacional de jujuy","medicina","2020/12/05","corey","cooper","m",23,6106,"aaron castellanos","rebecca57@gmail.com"
"universidad nacional de jujuy","arquitectura","2020/09/30","terry","ayala","m",92,7408,"la colina","conniekelly@yahoo.com"
"universidad nacional de jujuy","arquitectura","2020/09/30","terry","ayala","m",92,6269,"la colina","conniekelly@yahoo.com"
"universidad nacional de jujuy","licenciatura en psicología","2020/09/21","jared","johnson","m",109,3380,"9 de julio kilometro 20","donaldsoto@yahoo.com"
"universidad nacional de jujuy","ingeniería en informática","2020/11/08","kathleen","garcia","f",24,9200,"arroyo pescado","bondshawn@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencia política ","2020/11/03","troy","phillips","m",20,2400,"villani","dandiaz@gmail.com"
"universidad nacional de jujuy","ingeniería electrónica","2020/10/11","joseph","stone","m",38,2303,"angelica","juliehess@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/11/11","samuel","jones","m",78,5415,"angaco norte","ejefferson@hotmail.com"
"universidad nacional de jujuy","licenciatura en kinesiología y fisiatría","2020/11/25","jamie","wilson","f",20,5501,"cerrillos al sud","ballen@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/10/28","susan","williams","f",76,5539,"arenales","griffineddie@gmail.com"
"universidad nacional de jujuy","agronomía","2020/09/10","jake","carrillo","m",63,6411,"bravo del dos","dbarnes@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias de la educación ","2020/09/07","jennifer","chung","f",49,3526,"gandolfi","hernandezjessica@yahoo.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/12/26","kayla","smith","f",12,9105,"angostura","aaron05@yahoo.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/12/26","kayla","smith","f",12,3481,"angostura","aaron05@yahoo.com"
"universidad nacional de jujuy","bioquímica","2021/01/10","kaitlin","riley","f",106,2728,"melincue","susan10@yahoo.com"
"universidad nacional de jujuy","farmacia","2021/01/12","george","brown","m",11,9410,"bahia lapataia","ngriffin@hotmail.com"
"universidad nacional de jujuy","licenciatura en producción de bioimagenes","2020/09/26","rose","chavez","f",103,3029,"colonia adolfo alsina","heather72@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias de la computación","2020/10/26","allison","johnson","f",99,2909,"estancias","gary62@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/12/31","timothy","mckinney","m",13,7307,"crotto","nsingleton@hotmail.com"
"universidad nacional de jujuy","contador público ","2020/09/24","david","flores","m",108,8508,"ambrosio p lezica","karenroberts@yahoo.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2021/01/05","virginia","drake","f",53,6620,"chivilcoy","christopherfarley@hotmail.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2021/01/05","virginia","drake","f",53,5571,"chivilcoy","christopherfarley@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias antropológicas","2020/11/07","claire","webb","f",20,3384,"barrancon","corywoodward@hotmail.com"
"universidad nacional de jujuy","agronomía","2020/11/23","david","rubio","m",51,5700,"alto blanco","kimberly95@hotmail.com"
"universidad nacional de jujuy","agronomía","2021/01/01","eric","henry","m",116,1836,"llavallol","qrios@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias biológicas","2020/10/07","sydney","hubbard","f",49,1986,"altamirano","erich@yahoo.com"
"universidad nacional de jujuy","licenciatura en administración ","2021/01/16","sierra","davis","f",88,2703,"cabo san fermin","smithleonard@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias de la computación","2020/11/27","herbert","mcgrath","m",74,6241,"el dia","wbaker@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/10/20","ashley","henderson","f",5,6507,"corbett","vwebb@gmail.com"
"universidad nacional de jujuy","técnico para bioterios ","2020/12/18","cory","castro","m",103,1927,"esc nav militar rio sant","turnerdillon@yahoo.com"
"universidad nacional de jujuy","farmacia","2020/12/31","heather","roberts","f",94,6601,"altamira","jaclyn91@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias geológicas","2021/01/02","william","price","m",91,1816,"colonia santa rosa","robertpham@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/10/18","adriana","hall","f",93,5260,"acheral","paula06@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencia y tecnología de alimentos","2020/10/18","adriana","hall","f",93,4134,"acheral","paula06@yahoo.com"
"universidad nacional de jujuy","licenciatura en planificación y diseño del paisaje","2020/10/23","mary","miller","f",57,6317,"la florencia","tylerscott@gmail.com"
"universidad nacional de jujuy","bioquímica","2020/12/06","jesse","christensen","m",56,5327,"capihuas","mirandayolanda@yahoo.com"
"universidad nacional de jujuy","licenciatura en gestión de agroalimentos","2020/12/20","john","myers","m",76,7403,"alvaro barros","pamela57@gmail.com"
"universidad nacional de jujuy","licenciatura en terapia ocupacional","2020/11/21","lisa","sutton","f",54,6435,"guamini","juanjohnson@yahoo.com"
"universidad nacional de jujuy","licenciatura en ciencias de la computación","2020/09/19","john","graham","m",76,6605,"campo peña lopez","ortizwendy@hotmail.com"
"universidad nacional de jujuy","diseño industrial","2020/10/07","tyler","hopkins","m",107,4411,"sey","cynthia55@gmail.com"
"universidad nacional de jujuy","ingeniería en informática","2020/10/06","christopher","smith","m",77,8208,"campo cicare","lhall@hotmail.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/12/14","corey","cooper","m",92,5525,"buena vista","woodsmary@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/12/14","corey","cooper","m",92,4172,"buena vista","woodsmary@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias ambientales","2020/12/14","corey","cooper","m",92,3226,"buena vista","woodsmary@gmail.com"
"universidad nacional de jujuy","licenciatura en administración ","2020/11/03","justin","davis","m",97,2613,"la morocha","derrick35@yahoo.com"
"universidad nacional de jujuy","licenciatura en relaciones del trabajo ","2020/09/11","robert","morris","m",73,4105,"abra del tafi","jamesclark@yahoo.com"
"universidad nacional de jujuy","licenciatura en psicología","2021/01/29","duane","stafford","m",76,2630,"firmat","brettmarshall@gmail.com"
"universidad nacional de jujuy","licenciatura en ciencias geológicas","2020/12/17","justin","zhang","m",105,6535,"bellocq","tina56@gmail.com"
